-0.0447	0.5452	-0.4004
-0.03469	0.4986	-0.3811
-0.03042	0.4565	-0.3508
-0.03294	0.498	-0.3362
-0.0317	0.6142	-0.3407
-0.02237	0.6784	-0.3519
0.001125	0.6856	-0.3578
0.03318	0.6458	-0.3661
0.03997	0.6071	-0.3721
0.01805	0.6049	-0.3841
0.002031	0.6023	-0.3828
-0.01429	0.6091	-0.3702
-0.02425	0.6075	-0.3848
-0.02008	0.59	-0.3876
-0.02118	0.57	-0.3759
-0.01098	0.5412	-0.3679
0.002155	0.5469	-0.3431
-8.772e-05	0.582	-0.3335
-0.02562	0.6148	-0.3365
-0.0724	0.6391	-0.3245
-0.08461	0.6287	-0.3134
-0.06602	0.6103	-0.3135
-0.04105	0.6021	-0.3285
-0.0005907	0.6008	-0.3556
0.0103	0.6367	-0.3927
-0.00425	0.6612	-0.4142
-0.01015	0.6337	-0.4043
-0.02044	0.6043	-0.3981
-0.0232	0.5851	-0.3903
-0.01184	0.5807	-0.3729
0.001868	0.5917	-0.3613
0.008083	0.5943	-0.3457
0.01048	0.6041	-0.3399
0.01309	0.6095	-0.3448
-9.848e-05	0.5997	-0.3507
-0.01029	0.5944	-0.3636
-0.01454	0.5801	-0.3666
-0.02908	0.5693	-0.3606
-0.04009	0.5725	-0.3544
-0.05215	0.588	-0.3498
-0.05659	0.6179	-0.3505
-0.04772	0.6268	-0.3471
-0.03752	0.628	-0.3492
-0.0216	0.6343	-0.359
-0.01309	0.6178	-0.3638
-0.01234	0.6033	-0.3671
-0.01087	0.6004	-0.3686
-0.01036	0.5949	-0.3697
-0.004541	0.5945	-0.3686
-0.0001318	0.5931	-0.3592
0.00362	0.5906	-0.3547
0.005348	0.597	-0.363
-0.002731	0.6091	-0.3681
-0.0112	0.6164	-0.3644
-0.02058	0.6156	-0.3647
-0.02854	0.6083	-0.3662
-0.03014	0.5987	-0.3645
-0.03137	0.5966	-0.3648
-0.02944	0.5999	-0.363
-0.02706	0.5996	-0.3542
-0.02712	0.5973	-0.3472
-0.02444	0.5967	-0.3495
-0.02014	0.5986	-0.351
-0.01473	0.6	-0.3501
-0.01197	0.5995	-0.3552
-0.01329	0.603	-0.3605
-0.01093	0.6104	-0.3649
-0.003781	0.613	-0.37
-0.003199	0.6101	-0.3728
-0.0198	0.6079	-0.3714
-0.03526	0.6061	-0.3648
-0.03149	0.6037	-0.3624
-0.02286	0.6013	-0.3617
-0.01564	0.5986	-0.3572
-0.01206	0.5985	-0.3567
-0.01452	0.599	-0.3567
-0.01379	0.5998	-0.3533
-0.01561	0.602	-0.352
-0.01822	0.5995	-0.356
-0.01588	0.5979	-0.364
-0.01693	0.6016	-0.369
-0.01547	0.604	-0.367
-0.01205	0.6062	-0.3626
-0.01425	0.6068	-0.3596
-0.01765	0.606	-0.3558
-0.02163	0.6065	-0.355
-0.02454	0.6046	-0.3609
-0.02388	0.6037	-0.3649
0.00673	0.5959	-0.3648
-0.02226	0.6256	-0.3736
-0.0354	0.6074	-0.3607
-0.0473	0.5888	-0.3584
-0.04764	0.5803	-0.3588
-0.03124	0.5853	-0.3518
-0.01115	0.6034	-0.351
0.001737	0.6106	-0.3453
0.0103	0.6226	-0.3476
0.018	0.6278	-0.3583
0.008522	0.6161	-0.3676
0.0005343	0.6076	-0.3817
-0.002945	0.5892	-0.3838
-0.01797	0.5742	-0.3754
-0.03044	0.5734	-0.3658
-0.04463	0.5855	-0.3573
-0.05155	0.6127	-0.3541
-0.0452	0.6199	-0.347
-0.03733	0.6203	-0.3461
-0.02337	0.6266	-0.3537
-0.01633	0.6108	-0.3572
-0.01651	0.5975	-0.3599
-0.01542	0.5961	-0.3616
-0.01484	0.5923	-0.3636
-0.008545	0.5935	-0.3636
-0.003386	0.5935	-0.3557
0.001279	0.5921	-0.3528
0.003972	0.5994	-0.3625
-0.003184	0.6119	-0.3688
-0.01085	0.6194	-0.3661
-0.01959	0.6184	-0.367
-0.02712	0.6107	-0.3689
-0.02848	0.6006	-0.3672
-0.02967	0.5979	-0.3673
-0.02784	0.6006	-0.3651
-0.0257	0.5998	-0.3558
-0.02608	0.597	-0.3482
-0.02376	0.596	-0.3499
-0.01981	0.5976	-0.351
-0.01471	0.5989	-0.3497
-0.01222	0.5985	-0.3545
-0.01374	0.602	-0.3595
-0.0115	0.6096	-0.364
-0.004404	0.6124	-0.3691
-0.003808	0.6098	-0.372
-0.02034	0.6077	-0.3707
-0.03571	0.6061	-0.3643
-0.0318	0.6039	-0.3621
-0.02304	0.6016	-0.3616
-0.0157	0.599	-0.3573
-0.01201	0.5989	-0.3569
-0.01439	0.5994	-0.357
-0.0136	0.6001	-0.3537
-0.01538	0.6023	-0.3524
-0.01799	0.5997	-0.3563
-0.01567	0.598	-0.3643
-0.01675	0.6016	-0.3692
-0.01533	0.6039	-0.3671
-0.01196	0.6061	-0.3626
-0.01421	0.6067	-0.3596
-0.01765	0.6058	-0.3557
-0.02167	0.6064	-0.3549
-0.0246	0.6045	-0.3608
-0.02396	0.6036	-0.3648
-0.02193	0.6037	-0.3682
-0.02178	0.6025	-0.3697
-0.02333	0.6032	-0.3594
-0.02189	0.6034	-0.3531
-0.01829	0.6025	-0.3561
-0.01451	0.601	-0.3545
-0.01178	0.5998	-0.3562
-0.01111	0.6009	-0.3599
-0.01052	0.6018	-0.3581
-0.01254	0.6034	-0.3584
-0.01585	0.6038	-0.3601
-0.01671	0.5999	-0.3641
-0.01792	0.598	-0.3668
-0.01875	0.6002	-0.364
-0.01941	0.6035	-0.3642
-0.02119	0.6051	-0.3652
-0.02098	0.6055	-0.3641
-0.01961	0.6104	-0.3613
-0.01938	0.6126	-0.3549
-0.02075	0.6062	-0.3557
-0.02101	0.6008	-0.3616
-0.01854	0.5948	-0.3617
-0.01823	0.5905	-0.3591
-0.01961	0.5998	-0.3578
-0.01812	0.6108	-0.3592
-0.01429	0.6111	-0.3596
-0.01285	0.6082	-0.3582
-0.01657	0.6044	-0.3545
-0.0181	0.5972	-0.3523
-0.01544	0.5938	-0.364
-0.0135	0.5988	-0.3756
-0.009727	0.6007	-0.3715
-0.01008	0.6001	-0.3628
-0.02035	0.6056	-0.3575
-0.02692	0.6081	-0.3594
-0.02593	0.6092	-0.3599
-0.02745	0.6116	-0.3556
-0.02432	0.6056	-0.3565
-0.01345	0.5976	-0.3566
-0.01182	0.5958	-0.3569
-0.01808	0.5974	-0.3615
-0.01887	0.598	-0.3613
-0.01663	0.5994	-0.3589
-0.0164	0.6044	-0.3594
-0.0173	0.6062	-0.3613
-0.01682	0.6058	-0.3619
-0.01532	0.6068	-0.3612
-0.01469	0.6049	-0.3624
-0.0148	0.6029	-0.3641
-0.01505	0.6029	-0.3668
-0.01603	0.6048	-0.3662
-0.01898	0.6055	-0.3596
-0.02181	0.6025	-0.3574
-0.02288	0.6029	-0.3612
-0.02152	0.6047	-0.3632
-0.01922	0.6045	-0.3613
-0.01829	0.604	-0.3598
-0.0157	0.6007	-0.3596
-0.01498	0.5982	-0.3575
-0.01761	0.5983	-0.3554
-0.01734	0.598	-0.3555
-0.01634	0.6	-0.3566
-0.01684	0.6023	-0.358
-0.01849	0.603	-0.3592
-0.01724	0.6044	-0.3582
-0.01894	0.6045	-0.3682
-0.02218	0.606	-0.3632
-0.02217	0.6068	-0.3597
-0.01966	0.6059	-0.3635
-0.0166	0.6042	-0.3614
-0.01423	0.6025	-0.3617
-0.01362	0.6029	-0.3636
-0.01283	0.603	-0.3599
-0.01446	0.6038	-0.3584
-0.01726	0.6035	-0.3588
-0.01756	0.5991	-0.3617
-0.01824	0.5968	-0.3639
-0.01861	0.5988	-0.3608
-0.01889	0.602	-0.3613
-0.0204	0.6037	-0.3626
-0.02005	0.6044	-0.3622
-0.01864	0.6095	-0.3601
-0.01847	0.612	-0.3544
-0.01997	0.6059	-0.3558
-0.02041	0.6008	-0.3622
-0.01814	0.595	-0.3627
-0.01803	0.5909	-0.3603
-0.0196	0.6003	-0.3591
-0.01826	0.6113	-0.3604
-0.01455	0.6117	-0.3607
-0.01318	0.6086	-0.359
-0.01693	0.6048	-0.3551
-0.01845	0.5975	-0.3526
-0.01576	0.594	-0.3641
-0.01376	0.5989	-0.3754
-0.009912	0.6006	-0.3712
-0.01019	0.6	-0.3623
-0.02039	0.6054	-0.3571
-0.02689	0.6079	-0.3589
-0.02586	0.609	-0.3595
-0.02734	0.6114	-0.3553
-0.0242	0.6055	-0.3562
-0.01332	0.5974	-0.3564
-0.0117	0.5957	-0.3569
-0.01798	0.5973	-0.3615
-0.01879	0.598	-0.3614
-0.01658	0.5994	-0.359
-0.01637	0.6045	-0.3595
-0.0173	0.6062	-0.3615
-0.01684	0.6059	-0.3621
-0.01536	0.6069	-0.3614
-0.01474	0.605	-0.3625
-0.01485	0.6029	-0.3642
-0.0151	0.6029	-0.3669
-0.01607	0.6048	-0.3662
-0.01901	0.6055	-0.3595
