1.091	-0.3004	-0.07734
1.001	-0.1726	-0.01653
0.8994	-0.0553	-0.03279
0.7574	-0.01489	0.0188
0.5781	-0.01442	0.1586
0.4846	-0.05131	0.1873
0.4941	-0.09677	0.1774
0.5244	-0.1088	0.1935
0.5943	-0.1618	0.2182
0.7343	-0.1942	0.2698
0.8547	-0.162	0.3132
0.8941	-0.122	0.344
0.946	-0.1163	0.3159
1.034	-0.1574	0.2673
1.138	-0.2599	0.263
1.352	-0.5022	0.2545
1.583	-0.7291	0.2117
1.601	-0.6849	0.02825
1.397	-0.4627	-0.1527
1.099	-0.2521	-0.01795
0.857	-0.122	0.1614
0.8561	-0.1433	0.07992
0.994	-0.2367	-0.00545
1.01	-0.2939	-0.01611
0.9315	-0.369	-0.03736
0.7699	-0.3701	0.02351
0.5368	-0.292	0.03684
0.4483	-0.2552	-0.009053
0.5371	-0.2096	-0.02988
0.6808	-0.2279	-0.1333
0.7985	-0.2668	-0.1553
0.8387	-0.2421	-0.08345
0.7899	-0.2389	-0.06771
0.7584	-0.1422	-0.03743
0.8661	0.03048	-0.03884
1.027	0.1325	-0.04008
1.218	0.1152	-0.02842
1.392	0.02358	-0.05835
1.498	-0.09453	-0.08225
1.689	-0.4062	-0.163
1.751	-0.6006	-0.2117
1.577	-0.4401	-0.1581
1.396	-0.4072	-0.0988
1.098	-0.4476	-0.008541
0.9384	-0.4166	0.03185
1.12	-0.5011	-0.01167
1.22	-0.4987	-0.03945
1.328	-0.4068	-0.08815
1.429	-0.3261	-0.1121
1.211	-0.2046	-0.05127
0.9816	-0.1612	-0.01686
0.7979	-0.1715	-0.02283
0.6102	-0.1963	-0.01604
0.5831	-0.225	-0.001068
0.5079	-0.17	0.05743
0.4687	-0.116	0.1238
0.583	-0.09497	0.1175
0.6323	-0.04617	0.09035
0.6339	0.0003499	0.1083
0.589	0.003586	0.1604
0.5494	-0.02396	0.2317
0.6518	-0.06492	0.2784
0.8905	-0.1936	0.278
1.266	-0.3839	0.2718
1.619	-0.503	0.186
1.779	-0.5597	0.05698
1.715	-0.5566	0.1033
1.318	-0.4172	0.2265
0.7598	-0.2759	0.2776
0.6202	-0.3598	0.2787
0.948	-0.4565	0.1504
1.182	-0.3545	-0.02244
1.199	-0.2927	-0.07625
1.053	-0.2642	-0.02992
0.7564	-0.1912	0.01759
0.5907	-0.1854	0.001614
0.5105	-0.1352	0.00772
0.5262	-0.1059	-0.01207
0.7356	-0.1822	-0.1219
0.7942	-0.2249	-0.1528
0.7967	-0.28	-0.1011
0.8742	-0.31	-0.05894
0.8642	-0.2675	-0.06193
0.8974	-0.2001	-0.09081
0.9655	-0.08451	-0.07825
