1.062	-0.3825	-0.06132
0.9904	-0.3141	-0.05361
0.8062	-0.2055	-0.03642
0.7309	-0.1271	0.00622
0.762	-0.1659	0.03513
0.7701	-0.2055	0.08933
0.7494	-0.1931	0.09494
0.7359	-0.2241	0.07695
0.726	-0.2224	0.1267
0.6962	-0.1867	0.1376
0.7355	-0.1825	0.1331
0.8289	-0.1559	0.1572
0.9321	-0.1524	0.1438
1.113	-0.1869	0.1396
1.288	-0.2082	0.1257
1.394	-0.222	0.09819
1.441	-0.1974	0.1358
1.449	-0.2007	0.1681
1.453	-0.351	0.1357
1.425	-0.6342	0.04366
1.381	-0.906	-0.1188
1.169	-0.955	-0.2054
0.7687	-0.7496	-0.08543
0.5641	-0.4308	0.0267
0.6337	-0.1316	-0.03401
0.8107	0.03689	-0.1227
1.044	0.02703	-0.2074
1.129	-0.148	-0.2403
0.9343	-0.397	-0.1101
0.727	-0.5781	0.01102
0.7003	-0.6018	0.02293
0.7536	-0.525	-0.01555
0.814	-0.4451	-0.07571
0.8641	-0.2411	-0.1254
0.9322	0.05244	-0.1971
0.9627	0.09536	-0.1846
0.9235	-0.01698	-0.09906
0.9632	0.0003615	-0.1062
0.9821	-0.03144	-0.08047
0.9622	-0.1224	-0.04649
1.051	-0.1657	-0.06999
1.121	-0.3177	-0.02636
1.154	-0.351	-0.03199
1.165	-0.213	-0.08382
1.176	-0.1704	-0.08662
1.26	-0.03869	-0.1067
1.315	0.06125	-0.1274
1.34	-0.05232	-0.1555
1.258	-0.1397	-0.1252
1.071	-0.2289	-0.07788
0.9956	-0.34	-0.1954
1.01	-0.4371	-0.2923
1.098	-0.5168	-0.2203
1.218	-0.5086	-0.08289
1.245	-0.4693	0.05276
1.155	-0.3143	0.05936
0.9542	-0.08837	-0.03611
0.8176	-0.02423	-0.0634
0.8098	-0.05546	-0.06092
0.8073	-0.08994	-0.08274
0.7709	-0.1648	-0.06093
0.7194	-0.2868	0.0111
0.6792	-0.365	0.1059
0.6354	-0.3534	0.1618
0.6571	-0.3261	0.1449
0.7364	-0.2674	0.1525
0.802	-0.2083	0.1532
0.8872	-0.1941	0.1082
0.9706	-0.1846	0.1178
1.128	-0.1834	0.1132
1.237	-0.1612	0.07648
1.217	-0.1388	0.1069
1.413	-0.1145	0.1524
1.599	-0.1001	0.1791
1.465	-0.2626	0.1522
1.397	-0.5864	0.05012
1.42	-0.898	-0.06018
1.21	-0.9961	-0.1466
0.8727	-0.7706	-0.09429
0.6676	-0.4187	0.01512
0.6571	-0.1324	-0.04013
0.813	-0.03681	-0.1018
0.9943	-0.134	-0.1408
0.9995	-0.2214	-0.2076
0.9097	-0.3564	-0.1165
0.8334	-0.5302	-0.01621
0.7266	-0.5057	-0.01369
0.7326	-0.4235	-0.02842
0.8523	-0.2997	-0.1444
0.8903	-0.03498	-0.2406
0.8865	0.0276	-0.217
0.9042	-0.04274	-0.1784
0.9379	0.01612	-0.1581
0.9653	-0.01503	-0.1245
0.9627	-0.08173	-0.07527
1.027	-0.1101	-0.0683
1.112	-0.2199	-0.0596
1.147	-0.2609	-0.04993
1.203	-0.24	-0.06604
1.241	-0.1627	-0.04649
1.265	0.02713	-0.05495
1.29	0.09604	-0.0711
1.273	0.02125	-0.07964
1.23	-0.09846	-0.1192
1.107	-0.3026	-0.1101
0.9536	-0.433	-0.1221
0.9593	-0.3992	-0.1946
1.098	-0.4111	-0.2593
1.231	-0.4722	-0.2731
1.336	-0.4135	-0.19
1.329	-0.3274	-0.09002
1.128	-0.2186	-0.01625
0.8668	-0.1061	0.00457
0.7227	-0.1407	-0.03998
0.7231	-0.138	-0.05662
0.7316	-0.1123	-0.07255
0.7075	-0.1937	-0.0608
0.6962	-0.2333	0.02019
0.6271	-0.287	0.07985
0.5671	-0.3276	0.1289
0.579	-0.3116	0.1531
0.6426	-0.3259	0.1466
0.807	-0.2764	0.139
0.9877	-0.2309	0.08327
1.169	-0.24	0.03392
1.347	-0.2077	0.0006261
1.449	-0.1635	-0.025
1.567	-0.1328	0.03107
0.6571	-0.3261	0.1449
0.7364	-0.2674	0.1525
0.802	-0.2083	0.1532
0.8872	-0.1941	0.1082
0.9706	-0.1846	0.1178
1.128	-0.1834	0.1132
1.237	-0.1612	0.07648
1.217	-0.1388	0.1069
1.413	-0.1145	0.1524
1.599	-0.1001	0.1791
1.465	-0.2626	0.1522
1.397	-0.5864	0.05012
1.42	-0.898	-0.06018
1.21	-0.9961	-0.1466
0.8727	-0.7706	-0.09429
0.6676	-0.4187	0.01512
0.6571	-0.1324	-0.04013
0.813	-0.03681	-0.1018
0.9943	-0.134	-0.1408
0.9995	-0.2214	-0.2076
0.9097	-0.3564	-0.1165
0.8334	-0.5302	-0.01621
0.7266	-0.5057	-0.01369
0.7326	-0.4235	-0.02842
0.8523	-0.2997	-0.1444
0.8903	-0.03498	-0.2406
0.8865	0.0276	-0.217
0.9042	-0.04274	-0.1784
0.9379	0.01612	-0.1581
0.9653	-0.01503	-0.1245
0.9627	-0.08173	-0.07527
1.027	-0.1101	-0.0683
1.112	-0.2199	-0.0596
1.147	-0.2609	-0.04993
1.203	-0.24	-0.06604
1.241	-0.1627	-0.04649
1.265	0.02713	-0.05495
1.29	0.09604	-0.0711
1.273	0.02125	-0.07964
1.23	-0.09846	-0.1192
1.107	-0.3026	-0.1101
0.9536	-0.433	-0.1221
0.9593	-0.3992	-0.1946
1.098	-0.4111	-0.2593
1.231	-0.4722	-0.2731
1.336	-0.4135	-0.19
1.329	-0.3274	-0.09002
1.128	-0.2186	-0.01625
0.8668	-0.1061	0.00457
0.7227	-0.1407	-0.03998
0.7231	-0.138	-0.05662
0.7316	-0.1123	-0.07255
0.7075	-0.1937	-0.0608
0.6962	-0.2333	0.02019
0.6271	-0.287	0.07985
0.5671	-0.3276	0.1289
0.579	-0.3116	0.1531
0.6426	-0.3259	0.1466
0.807	-0.2764	0.139
0.9877	-0.2309	0.08327
1.169	-0.24	0.03392
1.347	-0.2077	0.0006261
1.449	-0.1635	-0.025
1.567	-0.1328	0.03107
1.575	-0.1512	0.09294
1.307	-0.241	0.1362
1.073	-0.3772	0.2014
1.127	-0.516	0.1418
1.196	-0.7406	-0.1189
1.11	-1.033	-0.3373
1.071	-0.923	-0.2574
0.945	-0.438	-0.06391
