0.9984	-0.1855	0.02596
0.9976	-0.1862	0.02928
0.9984	-0.1855	0.03388
1.001	-0.1842	0.03803
1.007	-0.1857	0.03897
1.014	-0.1864	0.04085
1.016	-0.1844	0.04252
1.016	-0.1821	0.03877
1.017	-0.1809	0.03416
1.02	-0.1828	0.03181
1.023	-0.1862	0.03205
1.022	-0.1881	0.03205
1.019	-0.1891	0.03319
1.017	-0.1904	0.0418
1.02	-0.1909	0.04402
1.019	-0.1872	0.03382
1.016	-0.1844	0.03115
1.015	-0.185	0.03504
1.015	-0.1848	0.03307
1.012	-0.1844	0.03227
1.012	-0.1842	0.03429
1.014	-0.1852	0.03477
1.015	-0.1863	0.03609
1.015	-0.1865	0.03603
1.018	-0.189	0.03615
1.018	-0.1893	0.03743
1.014	-0.1871	0.03577
1.013	-0.1841	0.03544
1.014	-0.1819	0.03561
1.013	-0.1846	0.03503
1.014	-0.1847	0.0361
1.015	-0.1827	0.03518
1.015	-0.1856	0.03551
1.016	-0.1881	0.03667
1.017	-0.1889	0.03482
1.017	-0.1883	0.0336
1.017	-0.1893	0.03314
1.017	-0.1894	0.03384
1.016	-0.1814	0.03432
1.015	-0.1775	0.03398
1.016	-0.1823	0.03659
1.016	-0.1852	0.03793
1.014	-0.1871	0.03537
1.015	-0.1887	0.03516
1.015	-0.189	0.03772
1.014	-0.1899	0.03656
1.015	-0.1888	0.03539
1.015	-0.1853	0.03716
1.015	-0.1834	0.03543
1.015	-0.1852	0.0345
1.015	-0.1874	0.03512
1.015	-0.1869	0.0336
1.015	-0.1847	0.03336
1.014	-0.1823	0.03166
1.014	-0.1816	0.03158
1.016	-0.1817	0.0366
1.016	-0.1834	0.04105
1.016	-0.1893	0.04113
1.02	-0.1931	0.03695
1.021	-0.1916	0.03567
1.014	-0.1869	0.03642
1.012	-0.1831	0.03443
1.013	-0.1853	0.03211
1.013	-0.1874	0.02993
1.015	-0.1865	0.03155
1.016	-0.1866	0.03618
1.015	-0.1858	0.03834
1.016	-0.1852	0.03632
1.016	-0.1839	0.03211
1.015	-0.1827	0.03277
1.016	-0.1845	0.03607
1.015	-0.1821	0.03658
1.015	-0.1817	0.03686
1.015	-0.1878	0.03778
1.016	-0.189	0.03811
1.017	-0.1882	0.037
1.017	-0.1894	0.03667
1.017	-0.188	0.03696
1.014	-0.1862	0.0355
1.012	-0.1861	0.03306
1.015	-0.1882	0.03003
1.016	-0.1894	0.03096
1.015	-0.1861	0.03665
1.016	-0.1831	0.04027
1.016	-0.1824	0.03969
1.015	-0.1819	0.03691
1.016	-0.1832	0.03319
1.017	-0.1845	0.02912
1.014	-0.1882	0.03386
1.017	-0.1892	0.03501
1.014	-0.1876	0.03393
1.014	-0.1851	0.0345
1.015	-0.1831	0.03562
1.015	-0.1859	0.03586
1.015	-0.186	0.03751
1.015	-0.1838	0.03691
1.015	-0.1865	0.0373
1.016	-0.1887	0.03831
1.016	-0.1892	0.03614
1.017	-0.1884	0.03451
1.016	-0.1891	0.03361
1.016	-0.189	0.03388
1.015	-0.181	0.034
1.014	-0.177	0.03337
1.015	-0.1818	0.03581
1.016	-0.1847	0.03707
1.014	-0.1867	0.03452
1.015	-0.1884	0.03441
1.015	-0.1888	0.03711
1.015	-0.1898	0.03613
1.016	-0.1888	0.03514
1.016	-0.1854	0.03709
1.015	-0.1836	0.03552
1.016	-0.1854	0.03471
1.016	-0.1876	0.03542
1.015	-0.187	0.03394
1.015	-0.1848	0.03371
1.014	-0.1824	0.03198
1.014	-0.1817	0.03186
1.016	-0.1817	0.03681
1.016	-0.1834	0.04119
1.016	-0.1892	0.04119
1.02	-0.1931	0.03695
1.021	-0.1915	0.03561
1.014	-0.1869	0.03633
1.012	-0.183	0.03431
1.013	-0.1852	0.03198
1.013	-0.1874	0.02981
1.015	-0.1864	0.03144
1.016	-0.1866	0.03609
1.015	-0.1858	0.03828
1.016	-0.1852	0.03628
1.016	-0.1839	0.0321
1.016	-0.1828	0.03278
1.016	-0.1845	0.03609
1.015	-0.1821	0.03662
1.015	-0.1817	0.0369
1.015	-0.1878	0.03783
1.016	-0.189	0.03816
1.017	-0.1882	0.03704
1.017	-0.1894	0.0367
1.017	-0.188	0.03698
1.014	-0.1862	0.0355
1.012	-0.1861	0.03306
1.015	-0.1882	0.03002
1.016	-0.1894	0.03095
1.015	-0.1861	0.03663
1.016	-0.1831	0.04025
1.016	-0.1824	0.03967
1.015	-0.1819	0.0369
1.016	-0.1832	0.03318
1.017	-0.1845	0.02911
1.017	-0.1858	0.02977
1.014	-0.1885	0.03516
1.012	-0.189	0.03873
1.012	-0.1881	0.03964
1.014	-0.1867	0.03504
1.019	-0.1841	0.02917
1.021	-0.1851	0.03128
1.017	-0.1882	0.03719
1.016	-0.1884	0.04073
1.012	-0.185	0.04157
1.01	-0.182	0.0434
1.016	-0.1817	0.04161
1.018	-0.1814	0.03251
1.015	-0.184	0.02844
1.016	-0.1886	0.02977
1.017	-0.1899	0.03283
1.016	-0.1904	0.03563
1.014	-0.1892	0.03067
1.013	-0.1886	0.02972
1.014	-0.19	0.03489
1.014	-0.1889	0.03474
1.015	-0.1858	0.03631
1.017	-0.1792	0.0392
1.015	-0.1755	0.03845
1.015	-0.1795	0.03779
1.016	-0.1846	0.03704
1.017	-0.189	0.03759
1.019	-0.1893	0.03731
1.017	-0.1877	0.03406
1.014	-0.1879	0.03415
1.013	-0.1866	0.03761
1.014	-0.188	0.03767
1.015	-0.1881	0.03325
1.014	-0.1848	0.03058
1.014	-0.1826	0.02943
1.016	-0.1808	0.0286
1.016	-0.186	0.03741
1.017	-0.1925	0.04565
1.016	-0.1924	0.04094
1.013	-0.1902	0.03876
1.012	-0.18	0.03843
1.013	-0.1736	0.03224
1.016	-0.1831	0.02883
1.017	-0.1898	0.02867
1.016	-0.1907	0.03305
1.018	-0.1921	0.03718
1.016	-0.1887	0.03475
1.016	-0.1839	0.03505
1.016	-0.1817	0.03493
1.016	-0.1817	0.0335
1.016	-0.1827	0.03733
1.014	-0.1837	0.03813
1.013	-0.1873	0.03618
1.014	-0.1898	0.03618
1.014	-0.1892	0.03712
1.015	-0.1882	0.04056
1.017	-0.1869	0.03962
1.016	-0.1849	0.03155
1.015	-0.1835	0.02966
1.014	-0.1859	0.03745
1.014	-0.1868	0.03865
1.015	-0.1815	0.03131
1.018	-0.1811	0.03025
1.018	-0.1867	0.03496
1.02	-0.1802	0.03622
1.015	-0.1878	0.03712
1.011	-0.1912	0.03795
1.011	-0.1916	0.03744
1.012	-0.1902	0.03238
1.018	-0.1871	0.02669
1.02	-0.1871	0.02936
1.017	-0.189	0.03601
1.016	-0.1881	0.04031
1.012	-0.1839	0.04181
1.01	-0.1803	0.04417
